id,source,app,text,relevant,blocker,save_motivation,workaround,comparison,intent_type,severity,gender,category,price_band,age_band,evidence
5ff3d8f7-d075-4dc4-afa3-be479a210480,play_store,AJIO,nice app and offer are good,False,na,na,na,na,na,na,na,na,na,na,na
52645a75-f128-41cb-9783-427ac817796e,play_store,AJIO,Ajio best soping app and best quality super app anthing,False,na,na,na,na,na,na,na,na,na,na,na
700b4fd8-8fa9-47ba-9f4a-c5daf565ca06,play_store,AJIO,"totally worst app, I have ordered a dress but dress is not as compered description. I put request for return on 27/6/26 but till now on 5/7/26. return pickup is not done. and now not giving me option of customer care call.",False,na,na,na,na,na,na,na,na,na,na,na
45f7991e-286f-4dce-a5a3-0dba0fac0117,play_store,AJIO,always under maintenance and no response when needed,False,na,na,na,na,na,na,na,na,na,na,na
aa992ee4-e8be-4c9d-8285-4718fc6a54da,play_store,AJIO,convience fees on every order.,False,na,na,na,na,na,na,na,na,na,na,na
e398bc60-8236-404a-9bc1-20f34356c69a,play_store,AJIO,Customer care of this app is very cheap,False,na,na,na,na,na,na,na,na,na,na,na
90882a30-b7a3-4be8-bdf7-1afa875fc3fb,play_store,AJIO,Bahut hi ghatiya quality hai Ajio ki mahino tak delivery nhi dete hai.,False,na,na,na,na,na,na,na,na,na,na,na
da032c6c-7c68-4121-9a8b-435b75ac22d3,play_store,AJIO,worst customer service,False,na,na,na,na,na,na,na,na,na,na,na
2c829f24-8731-4bde-8d04-af8c787457eb,play_store,AJIO,best platform in shopping,False,na,na,na,na,na,na,na,na,na,na,na
d3a02ca5-f210-4dab-98a9-5b070ade1360,play_store,AJIO,"Some products are tarnishing the Ajio brand's reputation; ordinary shirts are being passed off as branded ones by simply attaching brand tags. Upon delivery, the products emit a bad odor and appear soiled or dingy.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a54257d5-ca01-40d2-ab04-b58866425c24,play_store,AJIO,your address selection process is very difficult,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9dceade5-f426-49b9-8e4c-7f823c6773ac,play_store,AJIO,Fix the page scrolling issue (when i scroll down to see the products.. it's going even more down automatically 😂🤣),False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ff3219e0-81b0-4a2c-88b6-2de57176d0e5,play_store,AJIO,"such a horrible horrible shopping platform, doesn't value time value of customers literally felt like they are making a fool out of the customer. if you order something you would have to make a million calls to get it delivered and that to call yourself lucky if you got all of what you ordered delivered and if you return an item forget about refund they might give it back next year. not at allll efficient. ouh and it get worse they will ask you for your bank statement if you ask for refund.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
bfcd4d23-3e2a-4d6f-9d79-c7804b01827a,play_store,AJIO,"⭐☆☆☆☆ (1 Star) Very disappointing experience with Ajio.My product was picked up, but myrefund is still pending. Customer support keeps extending the resolution date instead of resolving the issue.Despite multiple complaints, I have not received my refund.This level of service is unacceptable. I expected better customer support and timely refunds. I will be forced to take the matter to theConsumer Commission if this issue is not resolved immediately.I do not recommend Ajio based on my experience",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
309db6a4-a050-4d9a-9a32-77ac22254067,play_store,AJIO,Worst app ever. I had ordered 2 jeans but received just one and asked to pay full.When l asked the delivery agent he told you opened the parcel and l have this package only please raise complain on app.Both product were showing delivered on app so l raised the complain on app.After being assured by 2 of their executive l was expecting resolution but they closed my complain.When l raised the complain again and representative assured but again they closed my complain saying my product is delivered,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3029bd86-78c9-41a3-8ef7-86ebf581ffec,play_store,AJIO,very nice 👍 pay by my mom,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
16049e79-3f1e-42d0-8011-24b5e2f14753,play_store,AJIO,ajio worst courier service in Tumkur 572101,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
898eda12-859b-4867-9ccc-6461f5e99b99,play_store,AJIO,ajio courier service is worst in Tumkur 572101,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
cabbd912-2205-4e75-8fef-fd7d8d414266,play_store,AJIO,Good purchasing experience.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f6471585-a7fb-489f-a0e6-417e128f1bdf,play_store,AJIO,offiers not good and delivery charges extra not a good policy very bed experience..,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
8c0d1daa-4852-4046-a809-5d1523c43f2b,play_store,AJIO,aapki service achai aapka aap be aachaa hai ji achaa he bejana sir shose,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
05b38dc0-a5d5-459b-811b-a7f9e1dba2b6,play_store,AJIO,good app for branded clothes and shoes,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3f2b5805-482c-4ae9-a85b-ab7aa9cf18db,play_store,AJIO,nice app and I am use 1st time . so I wate the product colty and confirming to 5 star. thanks to a jio.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
996049d6-6446-4ed6-a637-a5ee7d51a239,play_store,AJIO,Slow functioning...site hang maximum times.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6429c088-5e63-4b3e-9de5-56f83c591570,play_store,AJIO,worst aap lagging and too many glitches,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
37cf22ae-cf2e-4a10-9e67-82579334620e,play_store,AJIO,"I ordered a bag first it says product will be delivered on 16 June and it keep on delaying the date till July, I was waiting for my product and now it is out of stock and got cancelled why you all keep doing this ajio.... do not even care about coustomer 😠 and after seeing reviews coustomer care team will be like hey Sunita so sorry they takes it so lightly 😆like nothing happened",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
449612c0-e583-485d-81fd-a5d596900684,play_store,AJIO,I was not suggested clothes while I was interested in....and get trh customer reviews photos,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9d618f74-1715-4b67-bca6-8fad6dc95e08,play_store,AJIO,As the people trust this app It is not worthy of that trust... I ordered a white pant on this app and there was no reviews on any items but still I trusted the app and ordered a white pant I was so excited to receive the pant but as soon as I received and opened it and when I saw the pant it was a used pant completely dirty.... I thought of reviewing the pant on the app but as soon as I saw there was no option to that so i decided to do it here because let others be aware of this scam going on,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
50ee3a7b-33cc-4448-833a-e22a81b2be5d,play_store,AJIO,showing all products out of stock and not delivered,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
053cd1f2-0493-4b7c-898e-586f14e9e1bf,play_store,AJIO,"Worst app, they didn't delivering the order which was already shipped to nearby logistics. They continously delaying the delivery.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a0f5a07a-8fb9-4e59-ae5a-3da4fc999f4a,play_store,AJIO,Very bad service i ordered a t-shirt and they kept delaying it now they cancelled it and it was pre-paid and I didn't get my refund very poor service don't trust this app with prepaid,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
890924e4-22b1-4560-8dc2-4276145dbdb6,play_store,AJIO,nice app for shopping 🛍️ lovely app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
2933b0c7-bdcd-4ffc-929d-e5c4d607afc6,play_store,AJIO,"Accha Hai, Bengaluru mein price Kam hai aur Hyd mein Zyada",True,price_cheaper_elsewhere,unclear,none_mentioned,across_apps,conditional_intent,delayed,unknown,unknown,unknown,unknown,Bengaluru mein price Kam hai aur Hyd mein Zyada
5062f693-14dd-4265-b3ed-e06cdb73352b,play_store,AJIO,The product order today I seen soon,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f4659a73-99a2-404c-bd63-8137ddf0af71,play_store,AJIO,good for brand collection & discount offers on brand and many more,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1bd2b1dc-6512-478d-a3c7-28e644090e1c,play_store,AJIO,just good and cheap mann! love it,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
5fb15466-a0b9-489b-b663-be3889e57fee,play_store,AJIO,I am in love with the features and collection of this incredible app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
8365d419-ecd1-4b6f-a38f-72ea40a76b99,play_store,AJIO,It's really fabulous to shop from here Highly satisfying services,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
b1b1e085-1528-47f4-9ba3-a485f3a66f68,play_store,AJIO,"Please don't buy any products from here to save some money. Their courier partner is xpressbee and they deliver products after 20 days. Better do shopping from Amazon, Myntra , Flipkart etc. Also if you order anything from any site & if the courier partner is xpressbee kindly cancel it immediately. You will be really frustrated when you will see each delivery date is shifted.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a8861522-4f04-4bbe-aae3-8bc50be774f7,play_store,AJIO,poor app order return karne ka option or order cancel karne ka option bhi nahi araha hai,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
c585ecaa-e9a7-44ec-875e-0055d9c41739,play_store,AJIO,very fast delivery 100% athuentic and genuine product,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
44d6bf1c-6d21-433e-b6d6-4e68b433030a,play_store,AJIO,order a lee cooper jeans and get fake lee cooper jeans ..,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
53e935d8-1eff-4a74-98f6-c19e3684afc1,play_store,AJIO,very bad service I request all customers who buy products from ajio so please do not buy it because this froud,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e695d8c9-a089-4746-b3ea-fe6aa8d2ff76,play_store,AJIO,take some tips from Myntra about App Experience.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
66b3344b-83db-4171-ab22-546d4641c57d,play_store,Myntra Fashion Shopping,"we have to continuously report a single issue multiple times but still they do not care about your concern. without resolving the issue they just show that the issue has been resolved. the products were missing. and also when you get refund for a return item the money is shown that it has been transferred but actually it has not been transferred. the customer care service is too slow, and very rigid.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
5b32c917-d6c5-46fa-850f-973540777b24,play_store,Myntra Fashion Shopping,one of the worst app I have ever experienced I ordered from there of 1100 words which was not of good quality return the product later on I got the message that I cancelled the request to return the product I don't even get the product and not even my refund show customers be aware about Myntra adjust cause fraud scams whatever you can call it,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
59534dc1-d76f-46b9-9983-5f289a0030a7,play_store,Myntra Fashion Shopping,best experience on this app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d7b8cebc-49ba-4244-a4cd-ff1816a4005a,play_store,Myntra Fashion Shopping,this app is so good! like I've been using this app for a long time. never got scammed or anything...,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a1855e4f-69e4-4ce2-be02-eb77041215d9,play_store,Myntra Fashion Shopping,Product quality is good at a low range price 🙌,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9d753ef4-519e-45f1-8f4d-3de5f6f91198,play_store,Myntra Fashion Shopping,love this but platform fee 23 is a bit high.. please reduce it,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9f5692f9-d84f-4996-9ac8-c9b566e79472,play_store,Myntra Fashion Shopping,very bad experience... they don't exchange a hrx product,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
50e495ce-ede9-47fb-af20-ef399d7efc85,play_store,Myntra Fashion Shopping,Best shopping platform 👍.I love it.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
83b39656-4c22-422e-8aee-0749213e1b49,play_store,Myntra Fashion Shopping,shoping was extremely good and smooth and easy also 🙌,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
46da2191-fbfb-4f49-bda3-00fc308550d8,play_store,Myntra Fashion Shopping,"i have been using Myntra for last 5 years, I am so happy and completely satisfied with the services",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
abe3a69b-7665-4cec-ac76-15c241e94658,play_store,Myntra Fashion Shopping,best shopping apps for clothes,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
52a3a60b-e83a-4fd8-8009-53ef873456cf,play_store,Myntra Fashion Shopping,not deliver to my item for the date,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
4de559ff-720b-4b10-bea0-00048d4ed881,play_store,Myntra Fashion Shopping,"Good App, easy interface.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
349c07df-96c5-42d4-a616-8c8068c2a27d,play_store,Myntra Fashion Shopping,shopping choice no1 myntra ❣️,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
85fc1d08-a19d-4d2a-83ad-7451c03c8ad2,play_store,Myntra Fashion Shopping,good aap for shopping,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1edda840-5ca0-41ac-aa18-a02271289025,play_store,Myntra Fashion Shopping,after taken by flipkart app experience and service is pathetic.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
dcf8f967-0c94-4b90-a47d-d17fdc7e97d8,play_store,Myntra Fashion Shopping,app is good as well as user friendly and all the aspects are great except that they have made it very basic n generic ... doesn't feel good to scroll on it .. makers should enhance its quality and make it more chic and elegant it's giving very cheap vibes,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
69fb4a44-1b6c-4c2d-8002-bb9a455fa9a4,play_store,Myntra Fashion Shopping,very good app deliver very good products,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
45941265-0c30-4b7b-8cae-de48ed8c88be,play_store,Myntra Fashion Shopping,I recently ordered one water bottle from myntra bit it didn't show i tried to cancel it. Now it's been a week and I still hasn't received any messages or my money back.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0faf704d-47ab-40a7-b84c-ad8f986f347b,play_store,Myntra Fashion Shopping,thus platform is very much better than other ones I have oder many times from myntra and I geinuely love with this love u soo much myntra ♥️🌷,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
09d75535-9986-4384-b946-a9d093d0f730,play_store,Myntra Fashion Shopping,very nice products and services,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
5f584e8a-5a17-4c6d-a171-b73fa7e8c41e,play_store,Myntra Fashion Shopping,all product best rahta hai,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
4bfa7e3b-8993-4993-a87e-f930383664cd,play_store,Myntra Fashion Shopping,always trusted platform,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
26c82a47-75bd-43a6-8c77-a79e4185fda9,play_store,Myntra Fashion Shopping,best service 😃 And product is as same as shown in image 😃,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
fba7c452-0902-4f20-b86f-6307a49fdc87,play_store,Myntra Fashion Shopping,The best app ever 🫶🏻❤️‍🩹,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9cfe998b-f8ca-44d8-bb81-c5273d98c594,play_store,Myntra Fashion Shopping,good product I love it,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
2bac4ac9-a6b9-43e6-9dbd-b9c9b3e97ebd,play_store,Myntra Fashion Shopping,Myntra is Tag good quality Cloth we ordered 90% good quality Cloth.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f416cfdc-56d6-49e3-b49a-3fe7fec06b98,play_store,Myntra Fashion Shopping,every product have excellent.. superb quality...thanks myntra,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
65235b82-5af0-49a6-8121-a91abe95de44,play_store,Myntra Fashion Shopping,awesome Product Awesome Service,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
916758d4-78cb-4cff-b368-07bd4959ad10,play_store,Myntra Fashion Shopping,very good is my experience with this app nice 👍so good shopping app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1664dd29-7046-434f-b089-ed74c9ebdadc,play_store,Myntra Fashion Shopping,"The best thing I felt so far is the delivery service is smooth. altho a certain feature feels annoying cuz I am office working guy, I can't be available at my home in case of COD. maybe if we get a feature in future",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3baf5b63-208e-458a-8a03-c5f6adfe4da7,play_store,Myntra Fashion Shopping,nice experience with myntra platform,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
88382b29-f8a2-4b0a-a091-58af9259c935,play_store,Myntra Fashion Shopping,this app is very good for original product quality of product is genuine,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
c98e512e-0ac6-4315-ba0c-7bec82913123,play_store,Myntra Fashion Shopping,"Myntra is one of my favorite shopping apps because it offers a fantastic combination of variety, quality, convenience, and a smooth shopping experience. The app has a huge collection of clothing, footwear, accessories, beauty products, and many other lifestyle items, making it easy to find something for every style and occasion. I especially love how simple and user-friendly the app is, with clear product pictures, detailed descriptions, size options, customer reviews.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
4a6be6f1-9c46-4ee2-bd67-d5f369003508,play_store,Myntra Fashion Shopping,worst experience ever the delivery person delayed my order 2 times and no response from delivery person,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
dbc0c27d-e8c0-46de-a315-376707390bf5,play_store,Myntra Fashion Shopping,pathetic app Myntra credit itself taking 72 hours ... they stuck customer money like cheap apps. cancel order themselves even after receiving payment,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
b805ea39-3354-4116-96b7-17c3b190334a,play_store,Myntra Fashion Shopping,good app but they unfortunately stopped giving myncash after every purchase which was a good deal for me as a customer,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3ba84d76-9672-4db6-9120-f92c37c766e3,play_store,Myntra Fashion Shopping,I am using mantra last 10 years .all products are very good and experience is excellent,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
8218ee1d-f48d-43da-9b48-56fc93d3e2cb,play_store,Myntra Fashion Shopping,good product overall and nice app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
af3f461b-3583-4736-bcaa-66329e3a7d1c,play_store,Myntra Fashion Shopping,all product is good quality nd myntra is trusted side,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
97cc9834-bb17-4327-b081-029811af5fd8,play_store,Myntra Fashion Shopping,very bad experience sem kapde ki quality ek bar acchi aati hai aur dusra mangaane per bahut hi bekar quality mein aata Hai return karne per rs 10 kat ke aate Hain,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6add0060-993d-42e2-bb4a-4546648ec481,play_store,Myntra Fashion Shopping,Exellent. High premium quality of products deliver every time at very reasonable price. Packing and delivery good. Thanks Myntra Team.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e235f589-d7bf-43cc-aa93-62634304960b,play_store,Myntra Fashion Shopping,"product quality is very good , and customer care also good",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
10e30995-d4a2-4957-94f5-4f200095b70f,play_store,Myntra Fashion Shopping,Received best product everytime,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
03c388ea-978f-4f3b-943a-3de9da67682c,play_store,Myntra Fashion Shopping,Good Quality Good service thank you Myntra,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f74b8950-03c1-4ace-b96e-0da972a04622,play_store,Myntra Fashion Shopping,it has very affordable prices and great quality and product and no problem while ordering any product i will recommend everyone to download and use this app it's very convenient and affordable thank you myntra,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d43a4a24-32c4-4010-b014-4d6a59176537,play_store,Myntra Fashion Shopping,Great experience shoping here,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
56e18abc-749b-44b5-bc68-69856a38d6ac,play_store,Myntra Fashion Shopping,earlier ordered a salwar kurta from myntra from another Id which was of much high price. But received product was with worst quality. same product was available at flipkart for just Rs. 250. It was seen as if flipkart product was delivered not myntras product. The received product was of very cheap quality,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
65bfd936-1677-4b61-8588-91639a5ea7d6,play_store,Myntra Fashion Shopping,my order is being delayed from 14 days because price got increased after i ordered. and their customer support repeatedly requests to wait 48 hour😆,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
d1c0b869-acc9-4704-9c31-ddbce42f81cb,play_store,Myntra Fashion Shopping,one of the best shopping app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
b45f82b7-f880-40bf-8245-9ffbb7903a07,play_store,Myntra Fashion Shopping,"my best experience over myntra is bcz you have great return and refund policy, if i find any brand over there website even with little extra discount but still i choose to order it from myntra i feel safe , secure and not to be cheated. 🫠🫠",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
67dceefd-5daf-4ec9-a525-7e56612dd365,play_store,Myntra Fashion Shopping,"very bad service centre and help center they are keep waiting you for 6 day and after that they say we have no reason to tell you why your order is let they make us full so do not order anythingWorst shopping app. They have no value for their customers. My order was delayed several times without any proper update, and then it was cancelled without my permission or even informing me beforehand. This is completely unacceptable. Customer service failed to resolve the issue and kept extending",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
1736b633-0856-4d01-a762-6d309743fa1c,play_store,Myntra Fashion Shopping,perfect app for shopping,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
cfa87155-708a-4274-9a14-102de38262da,play_store,Myntra Fashion Shopping,this aap have appealing design,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ab744f15-f2fe-4ed6-aeb5-d982758cfd36,play_store,Myntra Fashion Shopping,Very affordable prices,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ac164485-a3db-41dd-9f32-439c32da4be7,play_store,Myntra Fashion Shopping,I have cancelled my order and it has been 11 days still I haven't received my refund,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
f2f46afd-f34c-432b-ba5d-107f08dd3fa6,play_store,Myntra Fashion Shopping,disgusting app poor service customer care...,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
458060ea-fe84-480f-946c-20d8ac6d3df8,play_store,Myntra Fashion Shopping,everything are amazing and products quality is awesome👍,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
9643705c-2abb-40dd-ad1f-b088ecc1f93b,play_store,Myntra Fashion Shopping,delivery parter are very bad,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3cf6986a-9ab3-4caa-88a6-11e762899ef5,play_store,Myntra Fashion Shopping,"My experience with Myntra has been quite good. The express service, the quality everything is great.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e30338a6-9621-4895-8e9c-ed8f612ed287,play_store,Myntra Fashion Shopping,mera experience myntra ke sath hmesha se best rha hai ❤️🥰,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
db78065c-3916-4d0b-9e5c-4a5861f49a86,play_store,Myntra Fashion Shopping,worrest waste waste waste app,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a9c3765b-dfe7-43ce-be9a-170f0b31cf0d,play_store,Myntra Fashion Shopping,best app for shopping....having options help me choose my preferences,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0f057c13-ba3b-44ed-a1c7-e306d1766802,play_store,Myntra Fashion Shopping,"Great quality, fast delivery, and smooth shopping experience. Loved it! 🛍️✨",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
a602e4ae-4d0c-4d9f-9a76-28ab9a5d9348,play_store,Myntra Fashion Shopping,easy and good quality,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
8626f98f-d03b-46a9-b31c-a076e77c492d,play_store,Myntra Fashion Shopping,it's good 😊 i m happy to Shop online,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
06744991-be3c-4f23-a8cd-fe22b409bb26,play_store,Myntra Fashion Shopping,"This app has no safety for customers' orders. I neither received my parcel nor was I contacted by the delivery person. But the status of my parcel shows 'Delivered'. I did not get any OTP and no one called me to get one, so how can this app show that the parcel was delivered? I have raised this query, and now they are going to resolve this issue in 5 days, which means it is going to be super late - after my relative's birthday, for whom this parcel was a gift.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
07015f27-c191-486b-8759-30b46d07d8c3,play_store,Myntra Fashion Shopping,"I have never had such a bad experience buying a product. The product itself is good, but first of all, it was not delivered to my home or anywhere near my house, so I had to travel 4 km to collect it. Also, the T-shirt I received was much larger than a normal L size. I requested an exchange, and when I travelled 4 km again from my home for the exchange, the delivery person told me that the exchange could not be processed because the system was unable to scan the product. Now, I will have to trav",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
fb810dd0-2a61-4005-83c2-0e4b2cf14da1,play_store,Myntra Fashion Shopping,amazing experience with app hassle free shopping,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6d329008-c837-4955-bba3-efaa876a9408,play_store,Myntra Fashion Shopping,"nice aap sb bhi product mgva sakte ho real h , quality h",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
5c292362-c511-49b8-b162-2392ec1e5346,play_store,Myntra Fashion Shopping,hiii it was really surprising for me that I got my order.as it should be delivery on 18 aug 2026 but I deliver it on 21 aug.i was expecting it will not come to me and I was deciding that further I will not order from hére.but you made my day.that you myntra.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
db960692-859f-4b9f-9488-862ee97bfc71,play_store,Myntra Fashion Shopping,"very bad experience did not expect this, I wanted a size exchange the shoe comes to my door step the delivery person approves the item,that no damage has been made but the code on the tag doesn't match.Days have passed no assist from the apps side.Even the exchange day had passed no notice was made whether it will be sent or not.Then suddenly today it is showing cancelled no notifications of that either that the delivery would be done today and now the exchange has been cancelled by employee",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e99bc08c-abbf-445b-b558-da4dafbcc71a,play_store,Myntra Fashion Shopping,"⭐️⭐️⭐️⭐️⭐️ “Overall, Mamaearth Charcoal Black Long Stay Kajal mujhe kaafi achha laga. Iska black colour deep aur beautiful hai, jo eyes ko instantly define karta hai. Application smooth hai aur lagane mein zyada effort nahi lagta. Kajal comfortable feel hota hai aur everyday makeup ke saath-saath party looks ke liye bhi perfect hai. Pack of 2 hona bhi kaafi convenient hai aur value for money feel hota hai. Simple eye look ko enhance karne ke liye definitely a great choice! 🖤✨”amazing app 👍🏻",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
18242b77-97d6-41a6-8a6e-f3b97503b8cc,play_store,Myntra Fashion Shopping,the worst app to buy products too much delayed delivery and still didn't got the product even after complaining 4 to 5 times,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
c15ae157-a756-4d2b-808c-f55a247ee551,play_store,Myntra Fashion Shopping,the service of myntra is declining by day do not take prepaid orders as they do not deliver it sometime and mark it as close ticket when the issue is raised. so you will lose money without getting product,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
e3881119-a121-4082-9584-773f6c8e8627,play_store,Myntra Fashion Shopping,"Best Fashion Find Ever—Totally Worth It! ⭐⭐⭐⭐⭐""Myntra never disappoints with its clothing collection! This piece offers incredible value for money. The fabric didn't shrink or lose color after the first wash, which proves its top-notch quality. The entire shopping experience—from browsing to the lightning-fast delivery—was incredibly smooth. Check out my styling video to see how it moves!""",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
3a061dc2-d942-49f0-ad3a-79f91f95c2e2,play_store,Myntra Fashion Shopping,"amazing product, fitting as per the specifications.",False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
6fea96f4-48c9-473d-afca-6e0559a8cea7,play_store,Myntra Fashion Shopping,myntra is bogus and fraud platform. don't buy from here. if you return product you will not received your refund money even after multiple follow ups. cheater bogus company.,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
ebaa1605-6cf2-4655-a09d-03638874297d,play_store,Myntra Fashion Shopping,better app than any other and unbeatable,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
0354942c-8f8c-48fa-a955-1895e35caf07,play_store,Myntra Fashion Shopping,very poor coustomer service,False,na,na,na,na,na,na,unknown,unknown,unknown,unknown,na
